LTE基站接入点数,地市,带宽,接入OLT个数,日峰值利用率,日峰值流速,日忙时均值利用率,日忙时均值流速,日期,是否接入LTE基站,是否接入OLT,环名称,环的总节点数,省,分类
6.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,生产楼接入环2-农信小区-市区图书馆-美中城室分,3.0,河南,接入层
0.0,焦作,1,0.0,1.58%,15.83,1.24%,12.02,20200302,否,否,生产楼核心一链18-焦作市商业总行二楼机房(数据),1.0,河南,接入层
18.0,焦作,1,1.0,26.74%,267.44,26.61%,266.07,20200302,是,是,孟州接入环14-人民医院北-函丈北,7.0,河南,接入层
26.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环47-张菜园-东大刘庄,7.0,河南,接入层
8.0,焦作,1,0.0,13.33%,133.25,11.81%,118.07,20200302,是,否,温县接入环17-西周-北冷,4.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,高新区核心一链4-中华新天地住宅楼,1.0,河南,接入层
10.0,焦作,1,0.0,3.62%,36.16,3.23%,32.27,20200302,是,否,生产楼核心3链9-水利局VPN（数据）,1.0,河南,接入层
4.0,焦作,1,0.0,3.31%,33.06,3.03%,30.33,20200302,是,否,焦作市南北苑链10-焦煤医院室分,1.0,河南,接入层
50.0,焦作,10,0.0,0.04%,3.73,0.02%,2.29,20200302,是,否,武陟县接入环30-侯园二巷-和平饭店,10.0,河南,接入层
8.0,焦作,2,0.0,3.25%,65.03,3.13%,62.67,20200302,是,否,孟州接入环8-西虢汽校-红星村,3.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,高新区核心一链3-1934-电子科技园,1.0,河南,接入层
16.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环9-沁阳高村-大海科技,1.0,河南,接入层
22.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环39-粮食局-交警队2-怀府数据,1.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环35-武陟机房数据3（集客）-武陟机房数据4（集客）,1.0,河南,接入层
18.0,焦作,3,0.0,10.40%,312.13,9.91%,297.41,20200302,是,否,修武县双跨接入环9-新公安局-修武地税局,6.0,河南,接入层
90.0,焦作,10,0.0,8.30%,830.12,8.12%,811.92,20200302,是,否,生产楼接入环2-农信小区-市区图书馆,11.0,河南,接入层
30.0,焦作,20,0.0,0.37%,74.72,0.28%,56.02,20200302,是,否,焦作市接入环双跨环10-市政广场-防疫站,7.0,河南,接入层
12.0,焦作,1,0.0,24.75%,247.55,19.41%,194.09,20200302,是,否,温县接入环14-徐吕-北冷村,6.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,西万汇聚接入环1-西万汇聚-西万镇南石化监控,1.0,河南,接入层
0.0,焦作,1,0.0,0.44%,4.36,0.43%,4.34,20200302,否,否,修武县接入环18-东夏庄-李固-中铝石化监控（集客）链,1.0,河南,接入层
20.0,焦作,10,0.0,4.35%,435.11,4.20%,420.3,20200302,是,否,武陟县接入环3-黄河集团-大封,12.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,焦作市接入环双跨环12-迎宾馆东北角-西于村安置小区-西于村室分,1.0,河南,接入层
18.0,焦作,other,0.0,5.40%,59.37,5.02%,55.22,20200302,是,否,沁阳接入环27-移动公司-朱庄北,6.0,河南,接入层
16.0,焦作,1,0.0,2.77%,27.7,2.76%,27.56,20200302,是,否,博爱接入环15-月山政府-寨豁,8.0,河南,接入层
0.0,焦作,1,0.0,0.07%,0.75,0.07%,0.75,20200302,否,否,生产楼核心3链4-水利局VPN（数据）,1.0,河南,接入层
6.0,焦作,1,0.0,2.80%,28.02,2.80%,27.99,20200302,是,否,修武县接入环11-裕国庄北-千仓,5.0,河南,接入层
10.0,焦作,1,0.0,12.09%,120.93,11.78%,117.14,20200302,是,否,博爱接入环6-新高庙-高庙2,3.0,河南,接入层
6.0,焦作,1,0.0,0.75%,7.47,0.74%,7.36,20200302,是,否,温县接入环15-韩郭作-西郭作,2.0,河南,接入层
2.0,焦作,1,0.0,3.94%,39.37,2.25%,22.53,20200302,是,否,生产楼接入环2-农信小区-市区图书馆-美中城室分链,1.0,河南,接入层
0.0,焦作,2,0.0,46.58%,931.5,44.15%,882.95,20200302,否,否,孟州接入环31-孟州机房数据-孟州机房数据2,4.0,河南,接入层
52.0,焦作,1,0.0,16.08%,160.84,14.00%,139.96,20200302,是,否,焦作市区接入环24-卫校西街-医药局-铁路电缆厂灯杆,1.0,河南,接入层
34.0,焦作,10,0.0,3.75%,374.85,3.64%,363.64,20200302,是,否,焦作市接入环双跨环3-造店-新发地,14.0,河南,接入层
88.0,焦作,20,0.0,2.66%,532.13,2.50%,499.64,20200302,是,否,焦作市接入环双跨环4-焦大教学楼-豫龙商贸城,6.0,河南,接入层
48.0,焦作,10,0.0,3.69%,368.62,3.20%,319.77,20200302,是,否,新新家园接入环5-万方电影院-焦作商厦,9.0,河南,接入层
6.0,焦作,1,0.0,11.04%,110.44,8.82%,88.19,20200302,是,否,修武县接入环22-修武机房数据3-修武机房数据,3.0,河南,接入层
46.0,焦作,1,0.0,4.74%,47.42,2.79%,27.9,20200302,是,否,焦作银发接入环2-鑫鑫小区-重型机械厂,4.0,河南,接入层
8.0,焦作,1,0.0,4.30%,42.98,3.62%,36.21,20200302,是,否,生产楼核心一链27-龙源世家室分,3.0,河南,接入层
2.0,焦作,1,0.0,1.66%,16.63,1.37%,13.7,20200302,是,否,温县接入链1-后岗,1.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,修武县接入环9-方庄-新王庄-云台天阶链,1.0,河南,接入层
10.0,焦作,1,0.0,7.74%,77.35,6.99%,69.85,20200302,是,否,沁阳接入环7-西王占-王占汇聚,0.0,河南,接入层
7.0,焦作,1,0.0,7.23%,72.32,7.02%,70.17,20200302,是,否,焦作市南北苑链2-南北苑数据,2.0,河南,接入层
2.0,焦作,1,0.0,11.05%,110.46,8.82%,88.23,20200302,是,否,修武县双跨接入环13-大文案-大位村,4.0,河南,接入层
2.0,焦作,1,0.0,0.69%,6.94,0.59%,5.91,20200302,是,否,生产楼核心一链19-山阳区政府室分,1.0,河南,接入层
0.0,焦作,4,0.0,3.67%,146.93,3.41%,136.29,20200302,否,否,修武县接入环6-修武县委-财政局室分,4.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,高新区核心一链8-百大嘉园建行,1.0,河南,接入层
16.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环9-葛村-大海科技,4.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,银发接入环4-澳门豆捞-解放区人民检察院,2.0,河南,接入层
22.0,焦作,1,0.0,30.36%,303.6,28.87%,288.71,20200302,是,否,博爱接入环40-博十街村委会-九街居委会,10.0,河南,接入层
18.0,焦作,1,0.0,7.30%,73.05,6.38%,63.79,20200302,是,否,温县接入环6-滩路庄-西张王庄,8.0,河南,接入层
8.0,焦作,1,0.0,4.53%,45.28,3.53%,35.31,20200302,是,否,中站接入链1-丽水金沙-西城家园,1.0,河南,接入层
14.0,焦作,1,0.0,24.18%,241.84,23.80%,237.98,20200302,是,否,孟州接入环13-谷旦-北那沟东北,8.0,河南,接入层
4.0,焦作,1,0.0,0.57%,5.66,0.49%,4.86,20200302,是,否,博爱接入环26-博爱高级中学-西城2,2.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环33-新圪垱店-雁赵庄,0.0,河南,接入层
32.0,焦作,1,0.0,28.35%,283.46,25.65%,256.5,20200302,是,否,焦作接入环6-多氟多-辛庄,9.0,河南,接入层
18.0,焦作,1,0.0,25.70%,256.96,24.90%,248.98,20200302,是,否,武陟县接入环40-周村(电信)-雁赵庄,6.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环33-新圪垱店2-武陟观音堂,7.0,河南,接入层
32.0,焦作,10,0.0,2.46%,246.08,2.36%,235.82,20200302,是,否,银发接入环4-澳门豆捞2-解放区人民检察院,8.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,沁阳接入链3-人寿财险,1.0,河南,接入层
28.0,焦作,2,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入链4-祥和物流,2.0,河南,接入层
22.0,焦作,other,0.0,30.75%,338.25,28.05%,308.59,20200302,是,否,博爱接入环34-阳庙-博爱阳邑,5.0,河南,接入层
6.0,焦作,1,0.0,9.45%,94.54,9.01%,90.09,20200302,是,否,温县接入环32-林庄-前张庄,3.0,河南,接入层
10.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环36-东两水-廖屯,2.0,河南,接入层
16.0,焦作,10,0.0,3.27%,327.38,3.23%,323.07,20200302,是,否,孟州接入环9-孟州南关2-西沃,9.0,河南,接入层
0.0,焦作,1,0.0,24.66%,246.55,24.36%,243.56,20200302,否,否,孟州链3-孟州网络经济发展促进中心,1.0,河南,接入层
2.0,焦作,1,0.0,4.95%,49.47,4.43%,44.32,20200302,是,否,博爱链2-宏基2,2.0,河南,接入层
76.0,焦作,10,0.0,5.88%,588.14,5.41%,541.25,20200302,是,否,焦作市区接入环25-卫校西街-解放士林村西南基站（铁塔）,16.0,河南,接入层
18.0,焦作,1,0.0,9.77%,97.71,7.90%,79.03,20200302,是,否,焦作市区10G接入环1-高新数据-生产楼数据,3.0,河南,接入层
0.0,焦作,1,0.0,5.15%,51.48,2.82%,28.22,20200302,否,否,新新家园链10-山阳区人社局,1.0,河南,接入层
86.0,焦作,2,0.0,24.09%,481.78,22.35%,446.98,20200302,是,否,中站接入环1-丽水金沙-田涧,12.0,河南,接入层
24.0,焦作,10,0.0,1.45%,145.37,1.39%,138.97,20200302,是,否,焦作市区接入环10-芦堡-南李万,4.0,河南,接入层
24.0,焦作,10,0.0,1.19%,118.86,1.13%,112.71,20200302,是,否,焦作市接入环双跨环14-龙湖玖号酒店-东王储,4.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,焦作市接入环双跨环9-杨庄小学-大北张-杨庄东南500米,1.0,河南,接入层
84.0,焦作,10,0.0,3.05%,304.55,2.69%,269.34,20200302,是,否,1焦作市接入环双跨环9-杨庄小学-大北张,3.0,河南,接入层
4.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环1-西陶口-中司徒,5.0,河南,接入层
52.0,焦作,10,0.0,1.80%,179.72,1.72%,171.63,20200302,是,否,焦作市区接入环10-新体育馆2-师专2,8.0,河南,接入层
86.0,焦作,10,0.0,4.11%,410.73,4.04%,403.76,20200302,是,否,武陟县接入环19-职高北-歌乐苑,11.0,河南,接入层
0.0,焦作,1,0.0,0.16%,1.63,0.15%,1.49,20200302,否,否,马村接入环1-马村公交公司-马村办事处--马村泰康人寿链,1.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,焦作市接入环双跨环3-造店-新发地链,1.0,河南,接入层
8.0,焦作,1,0.0,1.66%,16.62,0.36%,3.6,20200302,是,否,焦作市区接入环24-卫校西街-医药局-春光家属院链,2.0,河南,接入层
78.0,焦作,10,0.0,6.42%,641.85,6.08%,608.22,20200302,是,否,新新家园接入环7-新摩配城-康馨苑小区南,12.0,河南,接入层
22.0,焦作,10,0.0,2.06%,205.76,1.99%,198.97,20200302,是,否,焦作接入环4-二分局-学生路基站,8.0,河南,接入层
38.0,焦作,10,0.0,4.68%,468.06,4.52%,452.11,20200302,是,否,焦作市南北苑接入环3-老十七中-焦东百货,12.0,河南,接入层
52.0,焦作,20,0.0,2.02%,404.14,1.90%,380.71,20200302,是,否,焦作市南北苑接入环2-创远机械厂-中惠食品厂,10.0,河南,接入层
84.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,修武县接入环3-中铝联通-新王庄(10G),1.0,河南,接入层
70.0,焦作,11,0.0,4.56%,501.9,4.35%,478.3,20200302,是,否,生产楼接入环7-大别山商务酒店-农信小区,13.0,河南,接入层
68.0,焦作,10,0.0,3.02%,302.28,2.94%,294.21,20200302,是,否,新新家园接入环2-轮胎厂医院-豫轮宾馆,5.0,河南,接入层
2.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环21-西陶基站-岳庄,8.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.02,0.00%,0.02,20200302,否,否,焦作市马村接入环2-中轴-博丽建材南-青岛汉缆链,1.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,武陟县接入链8-武陟公安局（数据）,1.0,河南,接入层
0.0,焦作,1,0.0,0.22%,2.24,0.22%,2.21,20200302,否,否,孟州接入环31-孟州机房数据-孟州机房数据2-孟州地税局链,1.0,河南,接入层
0.0,焦作,1,0.0,15.59%,155.93,11.83%,118.33,20200302,否,否,孟州接入环31-孟州机房数据-孟州机房数据2-中医院链,1.0,河南,接入层
8.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环30-侯园二巷-和平饭店-职专链,1.0,河南,接入层
102.0,焦作,10,0.0,2.93%,292.71,2.77%,277.09,20200302,是,否,修武县接入环9-方庄-新王庄,29.0,河南,接入层
32.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环13-南坛(联通)-人寿保险2,5.0,河南,接入层
16.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环20-崇义粮局-柏香,1.0,河南,接入层
22.0,焦作,1,0.0,8.17%,81.68,8.16%,81.59,20200302,是,否,沁阳接入环45-肖寺-大张村,9.0,河南,接入层
8.0,焦作,1,0.0,4.29%,42.88,3.54%,34.91,20200302,是,否,沁阳接入环44-老四中-柏香,2.0,河南,接入层
0.0,焦作,2,0.0,0.26%,5.26,0.15%,3.09,20200302,否,否,沁阳环15-晨光实业-东紫陵链,2.0,河南,接入层
2.0,焦作,10,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳环15-晨光实业-东紫陵,4.0,河南,接入层
38.0,焦作,11,0.0,4.44%,487.91,4.05%,445.37,20200302,是,否,修武县接入环1-修武化纺厂-河北新庄,19.0,河南,接入层
82.0,焦作,11,0.0,5.38%,592.14,5.01%,550.75,20200302,是,否,银发接入环1-新华中街2-万方科技学院图书馆,18.0,河南,接入层
6.0,焦作,1,0.0,6.04%,60.39,4.48%,43.54,20200302,是,否,沁阳接入环14-横道-西向北,1.0,河南,接入层
28.0,焦作,other,0.0,27.36%,301.0,24.32%,267.56,20200302,是,否,焦作市区接入环13-六运-运管所,11.0,河南,接入层
46.0,焦作,1,0.0,1.03%,10.32,0.93%,9.33,20200302,是,否,沁阳接入环2-工贸学院-肖作,5.0,河南,接入层
18.0,焦作,10,0.0,1.61%,161.28,1.43%,143.36,20200302,是,否,焦作银发接入环3-体检中心-重型机械厂,4.0,河南,接入层
8.0,焦作,1,0.0,7.64%,76.39,7.01%,70.11,20200302,是,否,武陟乔庙接入环1-詹店-凯雪面粉厂,3.0,河南,接入层
90.0,焦作,10,0.0,9.25%,924.72,8.92%,892.0,20200302,是,否,武陟县接入环6-红旗二区-商贸城,15.0,河南,接入层
24.0,焦作,1,0.0,4.16%,41.64,4.15%,41.5,20200302,是,否,孟州接入环25-邮政局2-蔬菜基地,7.0,河南,接入层
0.0,焦作,1,0.0,0.03%,0.26,0.03%,0.26,20200302,否,否,新新家园链5-焦作农行八楼,1.0,河南,接入层
58.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环40-享润洗浴-武陟原庄村（铁塔）,9.0,河南,接入层
0.0,焦作,10,6.0,2.70%,269.93,2.44%,244.45,20200302,否,是,温县接入环39-温县移动公司1-温县移动公司2,2.0,河南,接入层
18.0,焦作,1,0.0,1.49%,14.87,1.48%,14.77,20200302,是,否,温县接入环30-三星公司-瑞通公司,7.0,河南,接入层
20.0,焦作,1,0.0,26.82%,268.15,25.85%,258.53,20200302,是,否,武陟县接入环45-大陶-小董西,6.0,河南,接入层
24.0,焦作,10,0.0,1.51%,150.7,1.25%,124.89,20200302,是,否,焦作市接入环双跨环5-第二慈善医院西600米-森林半岛,7.0,河南,接入层
16.0,焦作,1,0.0,13.32%,133.17,12.44%,124.4,20200302,是,否,焦作市马村接入环5-南水北调楼-白庄小区,5.0,河南,接入层
0.0,焦作,1,0.0,4.93%,49.29,4.56%,45.34,20200302,否,否,生产楼核心一链6-人才大厦(数据),1.0,河南,接入层
10.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,10G接入环1-高新数据-生产楼数据,2.0,河南,接入层
0.0,焦作,1,0.0,0.04%,0.35,0.03%,0.27,20200302,否,否,生产楼核心3链3-中国人寿长途（数据）,1.0,河南,接入层
8.0,焦作,1,0.0,12.45%,124.45,12.15%,121.5,20200302,是,否,孟州接入环26-顺涧-西赵和,4.0,河南,接入层
32.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环6-南坛(联通)-人寿保险2,3.0,河南,接入层
10.0,焦作,1,0.0,14.79%,147.93,13.77%,137.67,20200302,是,否,武陟县接入环27-覃怀公园东(灯杆)-武陟昆仑商务酒店（灯杆）,5.0,河南,接入层
16.0,焦作,1,0.0,11.15%,111.46,10.22%,102.16,20200302,是,否,孟州接入环7-滨河公园南桥-毛庄,7.0,河南,接入层
2.0,焦作,1,0.0,0.30%,3.01,0.20%,1.95,20200302,是,否,焦作市南北苑链8-春天购物广场室分,1.0,河南,接入层
24.0,焦作,1,0.0,14.67%,146.66,13.52%,135.23,20200302,是,否,武陟县接入环34-南孟迁-东岩,7.0,河南,接入层
2.0,焦作,1,0.0,3.09%,30.91,2.47%,24.71,20200302,是,否,修武县双跨接入环7-小营北-小营,2.0,河南,接入层
10.0,焦作,1,0.0,16.19%,161.89,15.03%,150.32,20200302,是,否,沁阳接入环42-南董-南山,6.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,焦作市区接入环9-森林半岛-新河一桥西基站2--美映湖六号（室分）,2.0,河南,接入层
6.0,焦作,1,0.0,2.69%,26.86,2.18%,21.81,20200302,是,否,焦作银发接入环3-体检中心-重型机械厂-新华街写字楼室分链,1.0,河南,接入层
8.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入链1-大刘庄,3.0,河南,接入层
22.0,焦作,1,0.0,35.98%,359.83,32.82%,328.17,20200302,是,否,博爱接入环14-柏山制动器厂-芦桥,8.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,焦作市区接入环8-新理工松5机房-新理工博士楼-建行理工大ATM链,1.0,河南,接入层
8.0,焦作,2,0.0,9.11%,182.23,8.45%,169.01,20200302,是,否,焦作市区接入环17-艺新派出所-西村,9.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,高新区核心一链6-高新九楼基站,1.0,河南,接入层
10.0,焦作,1,0.0,4.22%,42.19,3.67%,36.68,20200302,是,否,武陟县接入链2-懿品阁,1.0,河南,接入层
4.0,焦作,1,0.0,2.91%,29.05,2.75%,27.26,20200302,是,否,宁郭接入链1-宁郭传输机房,1.0,河南,接入层
14.0,焦作,1,0.0,5.67%,56.75,5.40%,53.03,20200302,是,否,温县接入环8-常店-小渠河,5.0,河南,接入层
48.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环6-沁阳皇家音乐会所-牛庄,11.0,河南,接入层
16.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环41-常平窑头-沁阳宏达钢厂,4.0,河南,接入层
10.0,焦作,1,0.0,27.83%,278.32,26.56%,265.57,20200302,是,否,博爱接入环32-西城-许良中学南,8.0,河南,接入层
8.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环35-武陟机房数据3(集客)-武陟机房数据4(集客),3.0,河南,接入层
10.0,焦作,1,0.0,4.21%,42.07,3.80%,38.0,20200302,是,否,焦作市区接入环18-郝庄-中级人民法院-太极景润室分,2.0,河南,接入层
2.0,焦作,1,0.0,0.31%,3.11,0.22%,2.2,20200302,是,否,中站接入环2-中站网通-中站劳动局链,1.0,河南,接入层
6.0,焦作,2,0.0,11.49%,229.82,10.65%,213.02,20200302,是,否,修武县接入环18-东夏庄-李固,7.0,河南,接入层
8.0,焦作,10,0.0,0.05%,5.04,0.03%,2.93,20200302,是,否,武陟县接入环15-三阳北-余原村,13.0,河南,接入层
40.0,焦作,1,0.0,3.60%,35.95,3.51%,35.13,20200302,是,否,温县接入环37-前东南王东（铁塔）-东南冷,5.0,河南,接入层
18.0,焦作,1,0.0,11.89%,118.91,11.44%,113.67,20200302,是,否,修武县接入环13-铁罗头-靳村南,7.0,河南,接入层
2.0,焦作,1,0.0,9.88%,98.8,8.39%,83.94,20200302,是,否,马村链3-马村医院室分,1.0,河南,接入层
4.0,焦作,1,0.0,2.34%,23.45,1.98%,19.76,20200302,是,否,博爱接入环33-柏山汇聚-博爱酒奉东(铁塔),2.0,河南,接入层
0.0,焦作,1,0.0,0.18%,1.8,0.18%,1.79,20200302,否,否,8136-焦作市地税局-1-D2EG2-2(PORT-2)-1013-高新核心3-2-81EG8-2(连接8136-焦作市地税局),1.0,河南,接入层
0.0,焦作,1,0.0,0.57%,5.66,0.57%,5.65,20200302,否,否,焦作市南北苑链9-南北苑北苑地下室,1.0,河南,接入层
12.0,焦作,1,0.0,4.82%,48.16,4.39%,43.87,20200302,是,否,武陟县接入链5-武陟龙润湾小区,1.0,河南,接入层
68.0,焦作,20,0.0,2.52%,503.44,2.32%,464.05,20200302,是,否,焦作市区接入环12-上白作-阳光小区,10.0,河南,接入层
2.0,焦作,1,0.0,1.02%,10.24,0.79%,7.88,20200302,是,否,焦作市马村接入环2-中轴-博丽建材南-化工二厂（灯杆）链,1.0,河南,接入层
6.0,焦作,1,0.0,2.18%,21.8,1.69%,16.92,20200302,是,否,焦作市上白作接入链1-1993-绿都叠翠园室分-3-D3EM8F-1(PORT-1)-1020-上白作汇聚-1-81EG8-7(PORT-7),1.0,河南,接入层
4.0,焦作,1,0.0,0.76%,7.61,0.76%,7.61,20200302,是,否,温县接入环24-赵堡西-南孟封（铁塔）,2.0,河南,接入层
18.0,焦作,1,0.0,13.94%,139.45,12.79%,127.87,20200302,是,否,焦作市区接入环20-姜冯营-崔庄,8.0,河南,接入层
8.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环2-马后庄-方陵,4.0,河南,接入层
40.0,焦作,10,0.0,4.94%,493.73,4.68%,467.61,20200302,是,否,焦作市区接入环11-狮涧南（化三）-三七分厂,14.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环6-红旗二区-商贸城-白徐庄链,1.0,河南,接入层
12.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环43-小北庄-任后庄,5.0,河南,接入层
0.0,焦作,1,0.0,0.09%,0.88,0.08%,0.84,20200302,否,否,生产楼核心4链2-1897-丰收中路建行,1.0,河南,接入层
28.0,焦作,2,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟县接入环23-教委-教委2,2.0,河南,接入层
12.0,焦作,1,0.0,2.21%,22.11,1.98%,19.84,20200302,是,否,修武县双跨接入环11-产业集聚区-王屯,7.0,河南,接入层
2.0,焦作,1,0.0,2.33%,23.31,2.30%,23.0,20200302,是,否,孟州接入环29-廉庄-东小庄,1.0,河南,接入层
4.0,焦作,1,0.0,1.99%,19.87,1.48%,14.77,20200302,是,否,中站接入环5-红太阳-许衡文化公园东（铁塔）,2.0,河南,接入层
0.0,焦作,1,0.0,0.06%,0.64,0.06%,0.6,20200302,否,否,生产楼核心4链1-1898-人民西路建行,1.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,沁阳接入环22-姑姑寺-东义河,2.0,河南,接入层
0.0,焦作,1,0.0,0.08%,0.82,0.08%,0.82,20200302,否,否,生产楼核心3链2-中华联合保险数据,1.0,河南,接入层
28.0,焦作,1,0.0,31.52%,315.24,29.19%,291.9,20200302,是,否,焦作市区接入环14-九里山矿-未来铝业-前蒋链,3.0,河南,接入层
16.0,焦作,1,0.0,26.27%,262.67,24.28%,242.78,20200302,是,否,温县接入环22-赵堡-林场,7.0,河南,接入层
0.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,否,否,焦作市接入环双跨环9-杨庄小学-大北张同仁医院农行ATMl链,1.0,河南,接入层
0.0,焦作,1,0.0,2.97%,29.65,2.48%,24.79,20200302,否,否,中站接入环1-丽水金沙-田涧-焦作市解放区国有林场视屏监控链,1.0,河南,接入层
2.0,焦作,1,0.0,7.30%,72.97,5.01%,47.14,20200302,是,否,中站接入环2-中站网通-中站东福园小区,2.0,河南,接入层
4.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,武陟乔庙接入环1-刘庄造纸厂-凯雪面粉厂,1.0,河南,接入层
6.0,焦作,3,0.0,6.92%,207.68,6.49%,194.65,20200302,是,否,焦作市接入环双跨环10-市政广场-防疫站-高新去管委会室分,3.0,河南,接入层
2.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,修武县接入环13-铁罗头-靳村南-新安镇杨庄链,1.0,河南,接入层
2.0,焦作,1,0.0,0.87%,8.65,0.74%,7.41,20200302,是,否,生产楼接入环2-农信小区-市区图书馆-福安家园室分链,1.0,河南,接入层
8.0,焦作,10,0.0,0.16%,15.82,0.13%,12.54,20200302,是,否,沁阳接入环33-6290-柏香PTN960（10G）,1.0,河南,接入层
30.0,焦作,10,0.0,5.68%,568.07,5.46%,546.3,20200302,是,否,孟州接入环16-米庄-胡村,12.0,河南,接入层
6.0,焦作,1,0.0,2.29%,22.94,2.23%,22.3,20200302,是,否,焦作市接入环双跨环9-杨庄小学-大北张-广电花园室分链,1.0,河南,接入层
2.0,焦作,1,0.0,7.17%,71.73,3.21%,32.11,20200302,是,否,银发接入环5-三维室分-三维超市,1.0,河南,接入层
8.0,焦作,1,0.0,33.69%,336.94,31.72%,317.15,20200302,是,否,博爱接入环23-新北里-博爱齐村,9.0,河南,接入层
28.0,焦作,10,2.0,0.00%,0.0,0.00%,0.0,20200302,是,是,温县接入环3-小岳村北-祥云镇(10G),4.0,河南,接入层
8.0,焦作,1,0.0,0.00%,0.0,0.00%,0.0,20200302,是,否,修武县接入环21-焦作北-东新庄-常桥链,1.0,河南,接入层
0.0,焦作,1,0.0,3.57%,35.67,2.85%,28.52,20200302,否,否,马村链6-马村汇聚-马村数据机房2链,1.0,河南,接入层
38.0,焦作,1,0.0,55.42%,554.21,52.11%,521.12,20200302,是,否,焦作市区接入环1-安阳城-小绵五,10.0,河南,接入层
6.0,焦作,2,0.0,0.50%,10.01,0.50%,9.94,20200302,是,否,修武县双跨接入环8-军装北-郇封,7.0,河南,接入层
2.0,焦作,1,0.0,1.15%,11.45,0.93%,9.32,20200302,是,否,生产楼核心一链12-粮食局(室分),1.0,河南,接入层
